title,genre,year,vote_count,vote_average,popularity
Love Me Deadly,Horror,1973,6,4,0.517576
Love Me Deadly,Drama,1973,6,4,0.517576
Two Lovers and a Bear,Drama,2016,27,6,3.18198
Two Lovers and a Bear,Romance,2016,27,6,3.18198
The Captive,War,1915,1,6,0.039159
The Captive,Drama,1915,1,6,0.039159
The Captive,Romance,1915,1,6,0.039159
Human,Documentary,2013,2,8,0.414386
Human,Mystery,2013,2,8,0.414386
Better Off Single,Comedy,2016,11,4,1.044526
Catfight,Comedy,2017,42,6,5.89953
Catfight,Drama,2017,42,6,5.89953
A Ghost Story,Drama,2017,95,6,24.339781
A Ghost Story,Fantasy,2017,95,6,24.339781
A Ghost Story,Romance,2017,95,6,24.339781
Ghost in the Shell,Action,2017,2547,5,68.726676
Ghost in the Shell,Science Fiction,2017,2547,5,68.726676
Ghost in the Shell,Thriller,2017,2547,5,68.726676
Private Property,Thriller,1960,4,7,0.81767
The Color of Lies,Mystery,1999,11,4,1.320519
The Color of Lies,Drama,1999,11,4,1.320519
The Color of Lies,Crime,1999,11,4,1.320519
As You Are,Mystery,2016,10,7,1.247405
As You Are,Drama,2016,10,7,1.247405
Maalik,Action,2016,5,6,0.550599
Maalik,Drama,2016,5,6,0.550599
Lost in the Pacific,Adventure,2016,10,5,1.008039
Lost in the Pacific,Science Fiction,2016,10,5,1.008039
Lost in the Pacific,Thriller,2016,10,5,1.008039
The Primary Instinct,Drama,2015,7,7,0.545911
The Primary Instinct,Documentary,2015,7,7,0.545911
Pork Pie,Action,2017,9,6,1.023355
Pork Pie,Comedy,2017,9,6,1.023355
Pork Pie,Crime,2017,9,6,1.023355
Fragments of Antonin,Drama,2006,4,7,0.189496
Fragments of Antonin,War,2006,4,7,0.189496
Journey To Greenland,Drama,2016,10,5,0.764418
Journey To Greenland,Comedy,2016,10,5,0.764418
Bill Burr: Walk Your Way Out,Comedy,2017,21,6,1.415218
Delirium,Comedy,2014,4,5,0.251674
Nocturama,Drama,2016,32,7,2.445969
Nocturama,Thriller,2016,32,7,2.445969
Stick Man,Animation,2016,17,7,5.66954
Stick Man,Family,2016,17,7,5.66954
The Foster Boy,Drama,2011,11,7,1.521391
Great Migrations,Documentary,2010,1,8,0.627535
Dalida,Drama,2016,57,6,7.991801
Dalida,Romance,2016,57,6,7.991801
Abbey Grace,Horror,2016,5,5,0.368931
XX,Horror,2017,106,5,8.106953
Sadako vs. Kayako,Thriller,2016,39,5,2.743227
Sadako vs. Kayako,Horror,2016,39,5,2.743227
Kills on Wheels,Action,2016,4,8,0.474027
Kills on Wheels,Drama,2016,4,8,0.474027
Kills on Wheels,Comedy,2016,4,8,0.474027
Ok Jaanu,Drama,2017,20,6,4.448075
Ok Jaanu,Romance,2017,20,6,4.448075
Open Road,Action,2013,18,5,3.197646
Open Road,Drama,2013,18,5,3.197646
Open Road,Thriller,2013,18,5,3.197646
August 32nd on Earth,Romance,1998,8,5,0.711932
August 32nd on Earth,Drama,1998,8,5,0.711932
Ghostland: The View of the Ju'Hoansi,Documentary,2016,0,0,0.034855
Ten Meter Tower,Documentary,2016,1,7,0.071101
Say a Word for the Poor Hussar,Comedy,1980,7,5,0.091027
Say a Word for the Poor Hussar,Drama,1980,7,5,0.091027
Say a Word for the Poor Hussar,History,1980,7,5,0.091027
The Feast of the Goat,Drama,2006,3,4,0.192335
"Ready, Steady, Charlie!",Comedy,2003,6,6,1.430701
"Ready, Steady, Charlie!",Romance,2003,6,6,1.430701
Amsterdam Heavy,Action,2011,3,2,1.568293
The Friend,Drama,2008,2,6,0.07897
Devolved,Comedy,2010,1,1,0.374136
Die Geschichte vom Brandner Kaspar,Comedy,2008,7,6,0.681968
Die Geschichte vom Brandner Kaspar,Drama,2008,7,6,0.681968
Late Bloomers,Comedy,2006,9,6,1.175698
Rabbit Heart,Family,1987,0,0,0.0002
Rabbit Heart,Adventure,1987,0,0,0.0002
Hunger auf Leben,Drama,2004,0,0,0.060397
Rascals on the Road,Family,2006,7,7,0.824792
Rascals on the Road,Comedy,2006,7,7,0.824792
Stan Lee Presents: Mosiac,Action,2007,1,5,1.47122
Stan Lee Presents: Mosiac,Animation,2007,1,5,1.47122
Stan Lee Presents: Mosiac,Fantasy,2007,1,5,1.47122
Never Cry Werewolf,Horror,2008,32,5,3.492425
Offroad,Comedy,2012,12,5,0.763509
On the Doll,Crime,2007,10,7,1.454686
On the Doll,Drama,2007,10,7,1.454686
On the Doll,Thriller,2007,10,7,1.454686
Zettl,Comedy,2012,4,5,0.983056
The Ring Thing,Comedy,2004,6,5,0.486952
Death Is My Trade,War,1977,2,6,0.571908
Death Is My Trade,Drama,1977,2,6,0.571908
SAGA: Curse of the Shadow,Action,2013,27,5,1.898751
SAGA: Curse of the Shadow,Fantasy,2013,27,5,1.898751
SAGA: Curse of the Shadow,Adventure,2013,27,5,1.898751
Fifty Shades Darker,Drama,2017,2341,6,29.130443
Fifty Shades Darker,Romance,2017,2341,6,29.130443
Wilson,Drama,2017,81,6,8.984386
Wilson,Comedy,2017,81,6,8.984386
My Grandmother,Comedy,1929,1,8,0.051059
My Grandmother,Drama,1929,1,8,0.051059
Lost & Found,Adventure,2016,15,5,6.929959
Lost & Found,Family,2016,15,5,6.929959
Lost & Found,Mystery,2016,15,5,6.929959
Attraction,Drama,2017,51,6,7.070085
Attraction,Romance,2017,51,6,7.070085
Attraction,Science Fiction,2017,51,6,7.070085
Family Heist,Comedy,2017,30,6,2.872817
The Master: A Lego Ninjago Short,Comedy,2016,2,2,0.725278
The Master: A Lego Ninjago Short,Action,2016,2,2,0.725278
The Master: A Lego Ninjago Short,Animation,2016,2,2,0.725278
Mumford & Sons: We Wrote This Yesterday,Documentary,2016,1,8,0.094305
Wives Under Suspicion,Crime,1938,0,0,1.128746
Wives Under Suspicion,Drama,1938,0,0,1.128746
Henri Cartier-Bresson: The Impassioned Eye,Documentary,2003,4,7,0.138304
Don't Knock Twice,Horror,2017,136,5,11.359142
The Ticket,Drama,2017,22,5,5.803266
Dishonored Lady,Drama,1947,5,4,0.394262
Pearl,Animation,2016,23,7,1.062942
Blind Vaysha,Animation,2016,13,7,0.498439
The Beautiful Beast,Drama,2013,4,5,0.157527
The Beautiful Beast,Romance,2013,4,5,0.157527
The Departure,Comedy,1967,4,6,0.4796
The Departure,Drama,1967,4,6,0.4796
The Departure,Romance,1967,4,6,0.4796
Tikkun,Drama,2015,6,7,0.859725
Cosy Dens,Comedy,1999,23,8,1.190201
Cosy Dens,Drama,1999,23,8,1.190201
Blood Curse,Horror,2006,8,5,1.167209
Blood Curse,Mystery,2006,8,5,1.167209
How to Draw a Perfect Circle,Drama,2009,7,5,1.635116
Lavender,Drama,2017,54,5,3.528884
Lavender,Thriller,2017,54,5,3.528884
Detour,Thriller,2017,38,5,9.184739
My Father Die,Action,2016,16,6,1.615055
My Father Die,Drama,2016,16,6,1.615055
The Book of Love,Drama,2017,32,6,8.371598
Red Billabong,Action,2016,7,5,1.089783
Red Billabong,Adventure,2016,7,5,1.089783
Red Billabong,Thriller,2016,7,5,1.089783
Onus,Thriller,2016,1,6,0.111229
Onus,Drama,2016,1,6,0.111229
Onus,Mystery,2016,1,6,0.111229
The Hollow Point,Action,2016,53,6,8.093488
The Hollow Point,Drama,2016,53,6,8.093488
The Hollow Point,Thriller,2016,53,6,8.093488
Convenience,Action,2015,14,5,1.184523
Convenience,Comedy,2015,14,5,1.184523
A Sunday Kind of Love,Drama,2016,9,6,0.728584
A Sunday Kind of Love,Fantasy,2016,9,6,0.728584
A Sunday Kind of Love,Romance,2016,9,6,0.728584
The Great Gilly Hopkins,Comedy,2015,53,6,3.206636
The Great Gilly Hopkins,Drama,2015,53,6,3.206636
The Great Gilly Hopkins,Family,2015,53,6,3.206636
Twilight Online,Fantasy,2014,2,6,0.424794
Twilight Online,Horror,2014,2,6,0.424794
Hope,Drama,2013,36,8,2.57911
Zhongkui: Snow Girl and the Dark Crystal,Action,2015,16,5,2.269432
Zhongkui: Snow Girl and the Dark Crystal,Fantasy,2015,16,5,2.269432
Zhongkui: Snow Girl and the Dark Crystal,Romance,2015,16,5,2.269432
You Will Be Mine,Music,2009,18,5,1.007136
You Will Be Mine,Drama,2009,18,5,1.007136
The Other Side of Hope,Comedy,2017,35,7,4.992125
The Other Side of Hope,Drama,2017,35,7,4.992125
Trumped: Inside the Greatest Political Upset of All Time,Documentary,2017,5,7,0.317396
Lift me up,Family,2015,3,5,0.131776
Chapter & Verse,Drama,2016,1,7,0.169932
Chapter & Verse,Crime,2016,1,7,0.169932
Forbidden to Forbid,Drama,2007,4,7,0.185747
The Stranger,TV Movie,1973,4,3,0.435191
The Stranger,Science Fiction,1973,4,3,0.435191
Safe Harbor,Drama,2009,1,4,0.668199
Safe Harbor,TV Movie,2009,1,4,0.668199
Ozzy,Animation,2016,30,6,5.843943
Ozzy,Family,2016,30,6,5.843943
Hickey,Comedy,2017,6,4,0.710692
Tricks,Comedy,2007,6,7,0.268886
Tricks,Drama,2007,6,7,0.268886
Night Chase,TV Movie,1970,0,0,0.040583
Night Chase,Mystery,1970,0,0,0.040583
The Man Who Was Too Free,Documentary,2017,0,0,0.176653
Orphan,Drama,2017,7,6,2.424793
Kung Fu Wing Chun,Action,2010,3,6,0.954363
Kung Fu Wing Chun,Comedy,2010,3,6,0.954363
Kung Fu Wing Chun,Romance,2010,3,6,0.954363
Black Snow,Mystery,2017,39,6,10.067238
Black Snow,Drama,2017,39,6,10.067238
Black Snow,Crime,2017,39,6,10.067238
Black Snow,Thriller,2017,39,6,10.067238
The Child's Eye,Horror,2010,11,4,0.574123
The Child's Eye,Foreign,2010,11,4,0.574123
Death by Death,Comedy,2016,4,4,0.250354
Death by Death,Drama,2016,4,4,0.250354
Neal Brennan: 3 Mics,Comedy,2017,9,7,0.676421
Devo: Hardcore Live!,Music,2015,1,4,0.055294
Enemy Empire,Adventure,2013,3,4,0.411958
Enemy Empire,Fantasy,2013,3,4,0.411958
Enemy Empire,Science Fiction,2013,3,4,0.411958
Enemy Empire,Western,2013,3,4,0.411958
The Doors - Live at the Bowl '68,Music,2012,6,6,0.222318
Zappa Plays Zappa,Music,2007,0,0,0.019188
La vengeance d'une blonde,Comedy,1994,8,6,0.835104
Lazy Eye,Romance,2016,6,6,0.316652
Lazy Eye,Comedy,2016,6,6,0.316652
Lazy Eye,Drama,2016,6,6,0.316652
"Michael Bolton's Big, Sexy Valentine's Day Special",Comedy,2017,6,8,0.789799
"Michael Bolton's Big, Sexy Valentine's Day Special",Music,2017,6,8,0.789799
Temps,Romance,2016,23,5,1.45629
Temps,Comedy,2016,23,5,1.45629
Eine Insel namens Udo,Comedy,2011,11,5,0.439169
Eine Insel namens Udo,Romance,2011,11,5,0.439169
Lucky and Zorba,Animation,1998,92,7,3.882888
Mine,Thriller,2016,321,6,17.029573
Mine,War,2016,321,6,17.029573
A Decent Man,Drama,2016,7,6,1.574392
Third Guest,Drama,2016,0,0,0.048262
Third Guest,Science Fiction,2016,0,0,0.048262
The Tom Green Subway Monkey Hour,Comedy,2002,3,9,0.113206
The Tip of the Iceberg,Mystery,2016,11,5,0.759931
The Tip of the Iceberg,Thriller,2016,11,5,0.759931
Deadly Duo,Mystery,1962,0,0,0.813288
Lost in Florence,Adventure,2017,10,4,1.125783
Lost in Florence,Drama,2017,10,4,1.125783
Lost in Florence,Romance,2017,10,4,1.125783
Hunter Gatherer,Drama,2016,4,6,0.283946
Behind Green Lights,Crime,1946,1,5,0.149562
Bad Kids of Crestview Academy,Mystery,2017,13,4,2.258128
Bad Kids of Crestview Academy,Comedy,2017,13,4,2.258128
Bad Kids of Crestview Academy,Thriller,2017,13,4,2.258128
Bad Kids of Crestview Academy,Science Fiction,2017,13,4,2.258128
Bad Kids of Crestview Academy,Fantasy,2017,13,4,2.258128
Come Together,Family,2016,41,7,1.817364
Come Together,Drama,2016,41,7,1.817364
Come Together,Comedy,2016,41,7,1.817364
Leaving on the 15th Spring,Drama,2013,3,6,0.989639
The Frontier,Crime,2016,7,6,1.672854
The Frontier,Drama,2016,7,6,1.672854
The Frontier,Thriller,2016,7,6,1.672854
Old Partner,Documentary,2008,6,7,0.539451
Postcard,War,2010,5,4,0.807369
Postcard,Drama,2010,5,4,0.807369
Postcard,Romance,2010,5,4,0.807369
Couple in a Hole,Thriller,2016,8,5,0.694834
Couple in a Hole,Drama,2016,8,5,0.694834
Take Me Far Away,Drama,2009,5,6,0.192028
Take Me Far Away,Family,2009,5,6,0.192028
Tashi and the Monk,Documentary,2015,2,9,0.984709
Uncle Kent 2,Comedy,2016,1,5,0.418824
Sarajevo,Thriller,2014,7,7,2.526922
Sarajevo,History,2014,7,7,2.526922
Maiko Haaaan!!!,Comedy,2007,2,6,0.300401
King of the Belgians,Comedy,2016,12,5,1.407754
King of the Belgians,Drama,2016,12,5,1.407754
The Happy Film,Documentary,2016,1,6,0.162634
Tiramisu,Drama,2002,2,5,0.214171
Tiramisu,Fantasy,2002,2,5,0.214171
Tiramisu,Foreign,2002,2,5,0.214171
Tiramisu,Romance,2002,2,5,0.214171
Tiramisu,Science Fiction,2002,2,5,0.214171
Tykho Moon,Science Fiction,1996,5,5,1.19659
Queen of Spades,Thriller,2016,2,8,0.756327
Burnout 2,Comedy,2016,6,8,3.360387
Burnout 2,Action,2016,6,8,3.360387
Dreamfish,Comedy,2016,0,0,0.36801
Dreamfish,Romance,2016,0,0,0.36801
The Queen of Spades,Horror,1916,4,6,0.221127
The Queen of Spades,Drama,1916,4,6,0.221127
The Queen of Spades,Fantasy,1916,4,6,0.221127
Flight of the Butterflies,Documentary,2012,2,7,0.121003
Jimi Hendrix: Voodoo Child,Documentary,2010,5,7,0.220829
Sex in the Comix,Documentary,2012,3,5,0.601682
SampleThis,Documentary,2013,5,6,0.482461
Pink,Thriller,2016,39,8,2.380732
Pink,Drama,2016,39,8,2.380732
The Taking of Tiger Mountain,Thriller,2014,41,6,10.475435
The Taking of Tiger Mountain,War,2014,41,6,10.475435
The Taking of Tiger Mountain,Adventure,2014,41,6,10.475435
Brabançonne,Comedy,2014,2,8,0.419784
Brabançonne,Romance,2014,2,8,0.419784
To Stay Alive - A Method,Music,2016,0,0,0.626156
To Stay Alive - A Method,Documentary,2016,0,0,0.626156
The Forsaken Land,Drama,2006,4,3,0.144899
An Eye for Beauty,Drama,2014,54,2,3.408264
Floyd Norman: An Animated Life,Documentary,2016,3,7,1.079632
Fever Lake,Horror,1996,4,2,0.293346
The Owners,Comedy,2014,1,5,0.053831
The Owners,Drama,2014,1,5,0.053831
Heil,Comedy,2015,11,4,2.236804
Smetto quando voglio: Masterclass,Action,2017,158,7,5.047357
Smetto quando voglio: Masterclass,Comedy,2017,158,7,5.047357
Smetto quando voglio: Masterclass,Crime,2017,158,7,5.047357
Mickey's Gala Premier,Animation,1933,6,6,0.430328
Plane Crazy,Animation,1928,16,6,0.578292
Plane Crazy,Family,1928,16,6,0.578292
American Sharia,Drama,2015,1,10,0.057365
American Sharia,Comedy,2015,1,10,0.057365
Shepherds and Butchers,Drama,2017,16,6,5.821549
The Swimmers,Horror,2014,10,6,0.704442
Cafe Noir,Drama,2009,4,8,0.443406
Cafe Noir,Romance,2009,4,8,0.443406
Cafe Noir,Foreign,2009,4,8,0.443406
Red Wine in the Dark Night,Romance,2015,3,3,0.388324
Red Wine in the Dark Night,Thriller,2015,3,3,0.388324
Eternal Summer,Drama,2006,11,5,0.690159
Eternal Summer,Romance,2006,11,5,0.690159
Water Boyy,Romance,2015,2,1,0.28832
In Dubious Battle,Drama,2017,22,5,12.514865
Classmates,Animation,2016,18,7,1.512917
The Teacher's Diary,Drama,2014,10,7,0.919978
The Teacher's Diary,Romance,2014,10,7,0.919978
Berlin Syndrome,Mystery,2017,100,6,12.211769
Berlin Syndrome,Thriller,2017,100,6,12.211769
Berlin Syndrome,Drama,2017,100,6,12.211769
Berlin Syndrome,Horror,2017,100,6,12.211769
The Citizen,Drama,2017,0,0,0.286341
The Escape,Thriller,2016,6,7,0.325683
The Escape,Action,2016,6,7,0.325683
Lemonade,Music,2016,45,8,2.899155
Peter and the Farm,Documentary,2016,4,7,0.754566
Préjudice,Drama,2015,10,6,0.732354
Peacock,Comedy,2015,0,0,0.02238
Peacock,Drama,2015,0,0,0.02238
Peacock,History,2015,0,0,0.02238
Peacock,Romance,2015,0,0,0.02238
Boys Love Gekijouban,Drama,2007,4,4,1.240719
Dukhtar,Drama,2014,7,6,0.539258
Dukhtar,Thriller,2014,7,6,0.539258
The Beginning of Life,Documentary,2016,9,8,0.400668
When Hari Got Married,Documentary,2013,1,6,0.09065
Beauties of the Night,Documentary,2016,5,7,0.628191
Trudell,Documentary,2005,2,4,0.792173
October 1,Thriller,2014,1,8,0.402422
Faith Connections,Documentary,2013,3,4,0.510598
Faith Connections,Drama,2013,3,4,0.510598
Dark Fortune,Drama,2016,0,0,0.062975
All This Panic,Documentary,2017,0,0,0.105984
Traitors,Drama,2013,1,5,0.23149
Flex Is Kings,Documentary,2013,2,6,0.528214
The Clearstream Affair,Thriller,2015,43,5,1.957983
The Tribe,Thriller,2016,3,5,0.805734
The Tribe,Drama,2016,3,5,0.805734
The Tribe,Science Fiction,2016,3,5,0.805734
The Falcon,History,1981,2,4,0.365618
The Falcon,Drama,1981,2,4,0.365618
The Falcon,Action,1981,2,4,0.365618
The Story of the Voyages,Family,1983,4,5,0.586365
The Story of the Voyages,Fantasy,1983,4,5,0.586365
The Story of the Voyages,Adventure,1983,4,5,0.586365
Cat Sick Blues,Horror,2015,9,6,0.651966
Dear God No!,Horror,2011,15,3,0.576314
Dear God No!,Comedy,2011,15,3,0.576314
Edgar Allan Poe's Lighthouse Keeper,Horror,2016,8,5,0.79704
Even Lambs Have Teeth,Thriller,2015,11,5,1.085982
The Origin of Stitch,Animation,2005,1,6,0.203822
A Tale of Sorrow and Sadness,Drama,1977,3,6,0.018017
Youth in Oregon,Comedy,2017,11,6,2.640601
Youth in Oregon,Drama,2017,11,6,2.640601
Monster,Horror,2014,15,6,1.189852
Love Me Not,Drama,2006,9,6,0.621995
Mood of the Day,Romance,2016,15,7,0.935648
Mood of the Day,Comedy,2016,15,7,0.935648
1 Litre of Tears,Drama,2005,7,7,0.60711
Sketches of Kaitan City,Drama,2010,2,5,0.079007
Coquille,Drama,1999,2,8,0.090233
Tada's Do-It-All House,Drama,2011,2,5,0.448199
Children of the Dark,Drama,2008,3,7,0.567778
All Around Us,Drama,2008,3,8,0.128822
Hanging Garden,Drama,2005,7,7,0.836703
Hanging Garden,Romance,2005,7,7,0.836703
The Most Beautiful Night In The World,Drama,2008,3,7,1.383281
Mitsuko Delivers,Drama,2011,2,4,0.361102
Mitsuko Delivers,Comedy,2011,2,4,0.361102
Tokyo Park,Drama,2011,5,6,0.478645
Cartagena,Drama,2009,12,6,1.304441
Cartagena,Romance,2009,12,6,1.304441
Be Sure to Share,Drama,2009,4,6,0.414789
Pornography: A Thriller,Thriller,2009,7,5,0.631991
Pornography: A Thriller,Mystery,2009,7,5,0.631991
Song to Song,Drama,2017,179,5,12.928712
Song to Song,Music,2017,179,5,12.928712
Song to Song,Romance,2017,179,5,12.928712
To the Bone,Drama,2017,714,7,9.128637
Girlfriend's Day,Comedy,2017,34,4,5.931844
Girlfriend's Day,Drama,2017,34,4,5.931844
To Walk Invisible,Drama,2016,11,7,3.792964
Have a Nice Day,Animation,2017,2,6,0.182377
Have a Nice Day,Crime,2017,2,6,0.182377
Higglety Pigglety Pop! or There Must Be More to Life,Family,2010,1,5,0.498117
Higglety Pigglety Pop! or There Must Be More to Life,Fantasy,2010,1,5,0.498117
The Up in Smoke Tour,Documentary,2000,18,7,1.312333
The Up in Smoke Tour,Music,2000,18,7,1.312333
Clarisse or Something About Us,Mystery,2015,0,0,0.053046
Clarisse or Something About Us,Drama,2015,0,0,0.053046
Clarisse or Something About Us,Fantasy,2015,0,0,0.053046
Clarisse or Something About Us,Horror,2015,0,0,0.053046
American Fable,Drama,2017,27,6,2.770366
American Fable,Thriller,2017,27,6,2.770366
Fögi Is a Bastard,Drama,1998,11,5,1.022938
Fögi Is a Bastard,Foreign,1998,11,5,1.022938
Fögi Is a Bastard,Music,1998,11,5,1.022938
Fögi Is a Bastard,Romance,1998,11,5,1.022938
You Can't Kill Stephen King,Comedy,2012,13,4,1.062964
You Can't Kill Stephen King,Horror,2012,13,4,1.062964
Coda,Drama,2013,11,8,1.377141
Coda,Animation,2013,11,8,1.377141
Katherine Ryan: In Trouble,Comedy,2017,8,6,0.99123
Teenage Kicks,Drama,2016,3,7,0.174875
Cam-Girl,Thriller,2016,1,1,0.102569
Cam-Girl,Mystery,2016,1,1,0.102569
Once Upon a Time Veronica,Drama,2012,7,5,1.01536
Almost Adults,Comedy,2016,40,6,2.059825
Almost Adults,Drama,2016,40,6,2.059825
Almost Adults,Romance,2016,40,6,2.059825
Blondie's New York and the Making of Parallel Lines,Music,2014,4,3,0.633345
Blondie's New York and the Making of Parallel Lines,Documentary,2014,4,3,0.633345
A Sinner in Mecca,Documentary,2015,3,7,0.249371
My Blind Date with Life,Comedy,2017,33,7,5.470463
Through the Air,Drama,2015,8,6,0.999402
Girl in the Sunny Place,Drama,2013,5,6,1.941682
Girl in the Sunny Place,Romance,2013,5,6,1.941682
Girl in the Sunny Place,Fantasy,2013,5,6,1.941682
A Good Wife,Drama,2017,6,7,1.21945
Class Relations,Drama,1984,2,7,0.011656
Dream City,Adventure,1973,2,7,0.387376
Spoor,Crime,2017,12,7,1.434542
Spoor,Drama,2017,12,7,1.434542
Spoor,Mystery,2017,12,7,1.434542
Spoor,Thriller,2017,12,7,1.434542
God's Own Country,Romance,2017,8,5,2.595488
God's Own Country,Drama,2017,8,5,2.595488
A Fantastic Woman,Drama,2017,13,7,4.059329
Colo,Drama,2017,0,0,0.459652
Image,Thriller,2014,6,4,0.569464
Image,Drama,2014,6,4,0.569464
White Wolves - A Cry in the Wild II,Action,1993,2,5,0.102036
White Wolves - A Cry in the Wild II,Family,1993,2,5,0.102036
White Wolves - A Cry in the Wild II,Adventure,1993,2,5,0.102036
Peluca,Comedy,2003,4,7,0.239901
"Ana, My Love",Drama,2017,3,0,2.160256
Hostages,Drama,2017,3,9,1.320408
Far from Vietnam,War,1967,4,5,0.536192
Kill Ratio,Action,2016,13,3,1.706017
Trash Fire,Comedy,2016,19,6,1.914827
Trash Fire,Horror,2016,19,6,1.914827
Trash Fire,Romance,2016,19,6,1.914827
Everything Will Be OK,Animation,2006,19,8,1.519048
Everything Will Be OK,Drama,2006,19,8,1.519048
Bockerer,Drama,1981,8,6,0.355935
Bockerer,History,1981,8,6,0.355935
Lovesong,Drama,2017,30,6,2.605017
Lovesong,Romance,2017,30,6,2.605017
Gangs,Comedy,2009,9,4,0.657883
Gangs,Drama,2009,9,4,0.657883
Germany: A Summer's Fairytale,Documentary,2006,15,7,1.158527
Dieter - The Movie,Animation,2006,7,2,0.836297
Dieter - The Movie,Comedy,2006,7,2,0.836297
Jen Kirkman: Just Keep Livin',Comedy,2017,7,7,0.322006
Colin Quinn: The New York Story,Comedy,2016,3,6,0.211207
Cedric the Entertainer: Live from the Ville,Comedy,2016,5,7,0.240942
Our Trip to Africa,Documentary,1966,12,6,0.299673
The Fabulous Patars,Comedy,2016,28,6,1.624115
As I Open My Eyes,Drama,2015,12,7,0.745905
Hôtel Normandy,Comedy,2013,14,4,1.355193
The Fourth Annual 'On Cinema' Oscar Special,Comedy,2016,0,0,0.032941
They Nest,Science Fiction,2000,15,4,1.590236
They Nest,Horror,2000,15,4,1.590236
Nuremberg: Its Lesson for Today,Drama,1948,0,0,0.00323
Nuremberg: Its Lesson for Today,Documentary,1948,0,0,0.00323
Major Grom,Action,2017,14,6,0.874297
Major Grom,Adventure,2017,14,6,0.874297
Major Grom,Science Fiction,2017,14,6,0.874297
Major Grom,Drama,2017,14,6,0.874297
The Cradle,Horror,2007,2,4,0.152906
The Cradle,Thriller,2007,2,4,0.152906
Offerings,Horror,1989,4,4,0.00022
Becoming Warren Buffett,Documentary,2017,7,7,1.279124
Queen of Spades: The Dark Rite,Thriller,2015,10,5,1.896218
Queen of Spades: The Dark Rite,Horror,2015,10,5,1.896218
Queen of Spades: The Dark Rite,Mystery,2015,10,5,1.896218
Drifter,Crime,2016,3,6,0.336244
Drifter,Horror,2016,3,6,0.336244
Drifter,Thriller,2016,3,6,0.336244
Follow,Thriller,2015,6,5,0.278487
